,src,bin,num_of_bin
1709,perl: 系统库/编程语言,"{'perl': '系统库/编程语言', 'perl-Attribute-Handlers': '系统库/编程语言', 'perl-core': '系统库/编程语言', 'perl-Devel-Peek': '系统库/编程语言', 'perl-Devel-SelfStubber': '系统库/编程语言', 'perl-Errno': '系统库/编程语言', 'perl-ExtUtils-Embed': '系统库/编程语言', 'perl-ExtUtils-Miniperl': '系统库/编程语言', 'perl-interpreter': '系统库/编程语言', 'perl-IO': '系统库/编程语言', 'perl-IO-Zlib': '系统库/编程语言', 'perl-libnetcfg': '系统库/编程语言', 'perl-libs': '系统库/编程语言', 'perl-Locale-Maketext-Simple': '系统库/编程语言', 'perl-macros': '系统库/编程语言', 'perl-Math-Complex': '系统库/编程语言', 'perl-Memoize': '系统库/编程语言', 'perl-Module-Loaded': '系统库/编程语言', 'perl-Net-Ping': '系统库/编程语言', 'perl-open': '系统库/编程语言', 'perl-Pod-Html': '系统库/编程语言', 'perl-SelfLoader': '系统库/编程语言', 'perl-Test': '系统库/编程语言', 'perl-Time-Piece': '系统库/编程语言', 'perl-utils': '系统库/编程语言', 'perl-AutoLoader': '系统库/编程语言', 'perl-AutoSplit': '系统库/编程语言', 'perl-autouse': '系统库/编程语言', 'perl-B': '系统库/编程语言', 'perl-base': '系统库/编程语言', 'perl-Benchmark': '系统库/编程语言', 'perl-blib': '系统库/编程语言', 'perl-Class-Struct': '系统库/编程语言', 'perl-Config-Extensions': '系统库/编程语言', 'perl-DBM_Filter': '系统库/编程语言', 'perl-debugger': '系统库/编程语言', 'perl-deprecate': '系统库/编程语言', 'perl-diagnostics': '系统库/编程语言', 'perl-DirHandle': '系统库/编程语言', 'perl-Dumpvalue': '系统库/编程语言', 'perl-DynaLoader': '系统库/编程语言', 'perl-encoding-warnings': '系统库/编程语言', 'perl-English': '系统库/编程语言', 'perl-ExtUtils-Constant': '系统库/编程语言', 'perl-Fcntl': '系统库/编程语言', 'perl-fields': '系统库/编程语言', 'perl-File-Basename': '系统库/编程语言', 'perl-FileCache': '系统库/编程语言', 'perl-File-Compare': '系统库/编程语言', 'perl-File-Copy': '系统库/编程语言', 'perl-File-DosGlob': '系统库/编程语言', 'perl-File-Find': '系统库/编程语言', 'perl-FileHandle': '系统库/编程语言', 'perl-File-stat': '系统库/编程语言', 'perl-filetest': '系统库/编程语言', 'perl-FindBin': '系统库/编程语言', 'perl-GDBM_File': '系统库/编程语言', 'perl-Getopt-Std': '系统库/编程语言', 'perl-Hash-Util': '系统库/编程语言', 'perl-Hash-Util-FieldHash': '系统库/编程语言', 'perl-I18N-Collate': '系统库/编程语言', 'perl-I18N-Langinfo': '系统库/编程语言', 'perl-I18N-LangTags': '系统库/编程语言', 'perl-if': '系统库/编程语言', 'perl-IPC-Open3': '系统库/编程语言', 'perl-less': '系统库/编程语言', 'perl-lib': '系统库/编程语言', 'perl-locale': '系统库/编程语言', 'perl-meta-notation': '系统库/编程语言', 'perl-mro': '系统库/编程语言', 'perl-NDBM_File': '系统库/编程语言', 'perl-Net': '系统库/编程语言', 'perl-NEXT': '系统库/编程语言', 'perl-ODBM_File': '系统库/编程语言', 'perl-Opcode': '系统库/编程语言', 'perl-overload': '系统库/编程语言', 'perl-overloading': '系统库/编程语言', 'perl-ph': '系统库/编程语言', 'perl-Pod-Functions': '系统库/编程语言', 'perl-POSIX': '系统库/编程语言', 'perl-Safe': '系统库/编程语言', 'perl-Search-Dict': '系统库/编程语言', 'perl-SelectSaver': '系统库/编程语言', 'perl-sigtrap': '系统库/编程语言', 'perl-sort': '系统库/编程语言', 'perl-subs': '系统库/编程语言', 'perl-Symbol': '系统库/编程语言', 'perl-Sys-Hostname': '系统库/编程语言', 'perl-Term-Complete': '系统库/编程语言', 'perl-Term-ReadLine': '系统库/编程语言', 'perl-Text-Abbrev': '系统库/编程语言', 'perl-Thread': '系统库/编程语言', 'perl-Thread-Semaphore': '系统库/编程语言', 'perl-Tie': '系统库/编程语言', 'perl-Tie-File': '系统库/编程语言', 'perl-Tie-Memoize': '系统库/编程语言', 'perl-Tie-RefHash': '系统库/编程语言', 'perl-Time': '系统库/编程语言', 'perl-Unicode-UCD': '系统库/编程语言', 'perl-User-pwent': '系统库/编程语言', 'perl-vars': '系统库/编程语言', 'perl-vmsish': '系统库/编程语言'}",102
1710,perl-Algorithm-Diff: 系统库/编程语言,{'perl-Algorithm-Diff': '系统库/编程语言'},1
1711,perl-AnyEvent: 系统库/编程语言,{'perl-AnyEvent': '系统库/编程语言'},1
1712,perl-Any-URI-Escape: 系统库/编程语言,{'perl-Any-URI-Escape': '系统库/编程语言'},1
1713,perl-App-cpanminus: 系统库/编程语言,{'perl-App-cpanminus': '系统库/编程语言'},1
1714,perl-Archive-Tar: 系统库/编程语言,{'perl-Archive-Tar': '系统库/编程语言'},1
1715,perl-Archive-Zip: 系统库/编程语言,{'perl-Archive-Zip': '系统库/编程语言'},1
1716,perl-Authen-SASL: 系统库/编程语言,{'perl-Authen-SASL': '系统库/编程语言'},1
1717,perl-autodie: 系统库/编程语言,{'perl-autodie': '系统库/编程语言'},1
1718,perl-B-Debug: 系统库/编程语言,{'perl-B-Debug': '系统库/编程语言'},1
1719,perl-B-Hooks-EndOfScope: 系统库/编程语言,{'perl-B-Hooks-EndOfScope': '系统库/编程语言'},1
1720,perl-bignum: 系统库/编程语言,{'perl-bignum': '系统库/编程语言'},1
1721,perl-Bit-Vector: 系统库/编程语言,{'perl-Bit-Vector': '系统库/编程语言'},1
1722,perl-B-Lint: 系统库/编程语言,{'perl-B-Lint': '系统库/编程语言'},1
1723,perl-Canary-Stability: 系统库/编程语言,{'perl-Canary-Stability': '系统库/编程语言'},1
1724,perl-Capture-Tiny: 系统库/编程语言,{'perl-Capture-Tiny': '系统库/编程语言'},1
1725,perl-Carp: 系统库/编程语言,{'perl-Carp': '系统库/编程语言'},1
1726,perl-Carp-Clan: 系统库/编程语言,{'perl-Carp-Clan': '系统库/编程语言'},1
1727,perl-CGI: 系统库/编程语言,{'perl-CGI': '系统库/编程语言'},1
1728,perl-Class-Accessor: 系统库/编程语言,{'perl-Class-Accessor': '系统库/编程语言'},1
1729,perl-Class-Data-Inheritable: 系统库/编程语言,{'perl-Class-Data-Inheritable': '系统库/编程语言'},1
1730,perl-Class-Factory-Util: 系统库/编程语言,{'perl-Class-Factory-Util': '系统库/编程语言'},1
1731,perl-Class-Inspector: 系统库/编程语言,{'perl-Class-Inspector': '系统库/编程语言'},1
1732,perl-Class-ISA: 系统库/编程语言,{'perl-Class-ISA': '系统库/编程语言'},1
1733,perl-Class-Method-Modifiers: 系统库/编程语言,{'perl-Class-Method-Modifiers': '系统库/编程语言'},1
1734,perl-Class-Singleton: 系统库/编程语言,{'perl-Class-Singleton': '系统库/编程语言'},1
1735,perl-Class-Tiny: 系统库/编程语言,{'perl-Class-Tiny': '系统库/编程语言'},1
1736,perl-Class-XSAccessor: 系统库/编程语言,{'perl-Class-XSAccessor': '系统库/编程语言'},1
1737,perl-Clone: 系统库/编程语言,{'perl-Clone': '系统库/编程语言'},1
1738,perl-common-sense: 系统库/编程语言,{'perl-common-sense': '系统库/编程语言'},1
1739,perl-Compress-Bzip2: 系统库/编程语言,{'perl-Compress-Bzip2': '系统库/编程语言'},1
1740,perl-Compress-Raw-Bzip2: 系统库/编程语言,{'perl-Compress-Raw-Bzip2': '系统库/编程语言'},1
1741,perl-Compress-Raw-Lzma: 系统库/编程语言,{'perl-Compress-Raw-Lzma': '系统库/编程语言'},1
1742,perl-Compress-Raw-Zlib: 系统库/编程语言,{'perl-Compress-Raw-Zlib': '系统库/编程语言'},1
1743,perl-Config-AutoConf: 系统库/编程语言,{'perl-Config-AutoConf': '系统库/编程语言'},1
1744,perl-Config-Perl-V: 系统库/编程语言,{'perl-Config-Perl-V': '系统库/编程语言'},1
1745,perl-Config-Tiny: 系统库/编程语言,{'perl-Config-Tiny': '系统库/编程语言'},1
1746,perl-constant: 系统库/编程语言,{'perl-constant': '系统库/编程语言'},1
1747,perl-Convert-ASN1: 系统库/编程语言,{'perl-Convert-ASN1': '系统库/编程语言'},1
1748,perl-CPAN: 系统库/编程语言,{'perl-CPAN': '系统库/编程语言'},1
1749,perl-CPAN-DistnameInfo: 系统库/编程语言,{'perl-CPAN-DistnameInfo': '系统库/编程语言'},1
1750,perl-CPAN-Meta: 系统库/编程语言,{'perl-CPAN-Meta': '系统库/编程语言'},1
1751,perl-CPAN-Meta-Check: 系统库/编程语言,{'perl-CPAN-Meta-Check': '系统库/编程语言'},1
1752,perl-CPAN-Meta-Requirements: 系统库/编程语言,{'perl-CPAN-Meta-Requirements': '系统库/编程语言'},1
1753,perl-CPAN-Meta-YAML: 系统库/编程语言,{'perl-CPAN-Meta-YAML': '系统库/编程语言'},1
1754,perl-Crypt-OpenSSL-Bignum: 系统库/编程语言,{'perl-Crypt-OpenSSL-Bignum': '系统库/编程语言'},1
1755,perl-Crypt-OpenSSL-Random: 系统库/编程语言,{'perl-Crypt-OpenSSL-Random': '系统库/编程语言'},1
1756,perl-Crypt-OpenSSL-RSA: 系统库/编程语言,{'perl-Crypt-OpenSSL-RSA': '系统库/编程语言'},1
1757,perl-Data-Dump: 系统库/编程语言,{'perl-Data-Dump': '系统库/编程语言'},1
1758,perl-Data-Dumper: 系统库/编程语言,{'perl-Data-Dumper': '系统库/编程语言'},1
1759,perl-Data-OptList: 系统库/编程语言,{'perl-Data-OptList': '系统库/编程语言'},1
1760,perl-Data-Section: 系统库/编程语言,{'perl-Data-Section': '系统库/编程语言'},1
1761,perl-Data-UUID: 系统库/编程语言,{'perl-Data-UUID': '系统库/编程语言'},1
1762,perl-Date-Calc: 系统库/编程语言,{'perl-Date-Calc': '系统库/编程语言'},1
1763,perl-Date-ISO8601: 系统库/编程语言,{'perl-Date-ISO8601': '系统库/编程语言'},1
1764,perl-Date-Manip: 系统库/编程语言,{'perl-Date-Manip': '系统库/编程语言'},1
1765,perl-DateTime: 系统库/编程语言,{'perl-DateTime': '系统库/编程语言'},1
1766,perl-DateTime-Format-Builder: 系统库/编程语言,{'perl-DateTime-Format-Builder': '系统库/编程语言'},1
1767,perl-DateTime-Format-HTTP: 系统库/编程语言,{'perl-DateTime-Format-HTTP': '系统库/编程语言'},1
1768,perl-DateTime-Format-ISO8601: 系统库/编程语言,{'perl-DateTime-Format-ISO8601': '系统库/编程语言'},1
1769,perl-DateTime-Format-Mail: 系统库/编程语言,{'perl-DateTime-Format-Mail': '系统库/编程语言'},1
1770,perl-DateTime-Format-Strptime: 系统库/编程语言,{'perl-DateTime-Format-Strptime': '系统库/编程语言'},1
1771,perl-DateTime-Locale: 系统库/编程语言,{'perl-DateTime-Locale': '系统库/编程语言'},1
1772,perl-DateTime-TimeZone: 系统库/编程语言,{'perl-DateTime-TimeZone': '系统库/编程语言'},1
1773,perl-DateTime-TimeZone-SystemV: 系统库/编程语言,{'perl-DateTime-TimeZone-SystemV': '系统库/编程语言'},1
1774,perl-DateTime-TimeZone-Tzfile: 系统库/编程语言,{'perl-DateTime-TimeZone-Tzfile': '系统库/编程语言'},1
1775,perl-DB_File: 系统库/编程语言,{'perl-DB_File': '系统库/编程语言'},1
1776,perl-DBD-MySQL: 系统库/编程语言,{'perl-DBD-MySQL': '系统库/编程语言'},1
1777,perl-DBD-Pg: 系统库/编程语言,{'perl-DBD-Pg': '系统库/编程语言'},1
1778,perl-DBD-SQLite: 系统库/编程语言,{'perl-DBD-SQLite': '系统库/编程语言'},1
1779,perl-DBI: 系统库/编程语言,{'perl-DBI': '系统库/编程语言'},1
1780,perl-Devel-CallChecker: 系统库/编程语言,{'perl-Devel-CallChecker': '系统库/编程语言'},1
1781,perl-Devel-Caller: 系统库/编程语言,{'perl-Devel-Caller': '系统库/编程语言'},1
1782,perl-Devel-CheckLib: 系统库/编程语言,{'perl-Devel-CheckLib': '系统库/编程语言'},1
1783,perl-Devel-GlobalDestruction: 系统库/编程语言,{'perl-Devel-GlobalDestruction': '系统库/编程语言'},1
1784,perl-Devel-LexAlias: 系统库/编程语言,{'perl-Devel-LexAlias': '系统库/编程语言'},1
1785,perl-Devel-PPPort: 系统库/编程语言,{'perl-Devel-PPPort': '系统库/编程语言'},1
1786,perl-Devel-Size: 系统库/编程语言,{'perl-Devel-Size': '系统库/编程语言'},1
1787,perl-Devel-StackTrace: 系统库/编程语言,{'perl-Devel-StackTrace': '系统库/编程语言'},1
1788,perl-Devel-Symdump: 系统库/编程语言,{'perl-Devel-Symdump': '系统库/编程语言'},1
1789,perl-Digest: 系统库/编程语言,{'perl-Digest': '系统库/编程语言'},1
1790,perl-Digest-CRC: 系统库/编程语言,{'perl-Digest-CRC': '系统库/编程语言'},1
1791,perl-Digest-HMAC: 系统库/编程语言,{'perl-Digest-HMAC': '系统库/编程语言'},1
1792,perl-Digest-MD5: 系统库/编程语言,{'perl-Digest-MD5': '系统库/编程语言'},1
1793,perl-Digest-SHA: 系统库/编程语言,{'perl-Digest-SHA': '系统库/编程语言'},1
1794,perl-Digest-SHA1: 系统库/编程语言,{'perl-Digest-SHA1': '系统库/编程语言'},1
1795,perl-Dist-CheckConflicts: 系统库/编程语言,{'perl-Dist-CheckConflicts': '系统库/编程语言'},1
1796,perl-DynaLoader-Functions: 系统库/编程语言,{'perl-DynaLoader-Functions': '系统库/编程语言'},1
1797,perl-Encode: 系统库/编程语言,"{'perl-Encode': '系统库/编程语言', 'perl-encoding': '系统库/编程语言'}",2
1798,perl-Encode-Detect: 系统库/编程语言,{'perl-Encode-Detect': '系统库/编程语言'},1
1799,perl-Encode-Locale: 系统库/编程语言,{'perl-Encode-Locale': '系统库/编程语言'},1
1800,perl-Env: 系统库/编程语言,{'perl-Env': '系统库/编程语言'},1
1801,perl-Error: 系统库/编程语言,{'perl-Error': '系统库/编程语言'},1
1802,perl-Eval-Closure: 系统库/编程语言,{'perl-Eval-Closure': '系统库/编程语言'},1
1803,perl-Exception-Class: 系统库/编程语言,{'perl-Exception-Class': '系统库/编程语言'},1
1804,perl-experimental: 系统库/编程语言,{'perl-experimental': '系统库/编程语言'},1
1805,perl-Exporter: 系统库/编程语言,{'perl-Exporter': '系统库/编程语言'},1
1806,perl-Exporter-Tiny: 系统库/编程语言,{'perl-Exporter-Tiny': '系统库/编程语言'},1
1807,perl-ExtUtils-CBuilder: 系统库/编程语言,{'perl-ExtUtils-CBuilder': '系统库/编程语言'},1
1808,perl-ExtUtils-Install: 系统库/编程语言,{'perl-ExtUtils-Install': '系统库/编程语言'},1
1809,perl-ExtUtils-MakeMaker: 系统库/编程语言,"{'perl-ExtUtils-Command': '系统库/编程语言', 'perl-ExtUtils-MakeMaker': '系统库/编程语言', 'perl-ExtUtils-MM-Utils': '系统库/编程语言'}",3
1810,perl-ExtUtils-Manifest: 系统库/编程语言,{'perl-ExtUtils-Manifest': '系统库/编程语言'},1
1811,perl-ExtUtils-ParseXS: 系统库/编程语言,{'perl-ExtUtils-ParseXS': '系统库/编程语言'},1
1812,perl-FCGI: 系统库/编程语言,{'perl-FCGI': '系统库/编程语言'},1
1813,perl-Fedora-VSP: 系统库/编程语言,{'perl-Fedora-VSP': '系统库/编程语言'},1
1814,perl-File-BaseDir: 系统库/编程语言,{'perl-File-BaseDir': '系统库/编程语言'},1
1815,perl-File-chdir: 系统库/编程语言,{'perl-File-chdir': '系统库/编程语言'},1
1816,perl-File-CheckTree: 系统库/编程语言,{'perl-File-CheckTree': '系统库/编程语言'},1
1817,perl-File-Copy-Recursive: 系统库/编程语言,{'perl-File-Copy-Recursive': '系统库/编程语言'},1
1818,perl-File-DesktopEntry: 系统库/编程语言,{'perl-File-DesktopEntry': '系统库/编程语言'},1
1819,perl-File-Fetch: 系统库/编程语言,{'perl-File-Fetch': '系统库/编程语言'},1
1820,perl-File-Find-Object: 系统库/编程语言,{'perl-File-Find-Object': '系统库/编程语言'},1
1821,perl-File-Find-Rule: 系统库/编程语言,{'perl-File-Find-Rule': '系统库/编程语言'},1
1822,perl-File-HomeDir: 系统库/编程语言,{'perl-File-HomeDir': '系统库/编程语言'},1
1823,perl-File-Listing: 系统库/编程语言,{'perl-File-Listing': '系统库/编程语言'},1
1824,perl-File-MimeInfo: 系统库/编程语言,{'perl-File-MimeInfo': '系统库/编程语言'},1
1825,perl-File-Path: 系统库/编程语言,{'perl-File-Path': '系统库/编程语言'},1
1826,perl-File-pushd: 系统库/编程语言,{'perl-File-pushd': '系统库/编程语言'},1
1827,perl-File-ReadBackwards: 系统库/编程语言,{'perl-File-ReadBackwards': '系统库/编程语言'},1
1828,perl-File-Remove: 系统库/编程语言,{'perl-File-Remove': '系统库/编程语言'},1
1829,perl-File-ShareDir: 系统库/编程语言,{'perl-File-ShareDir': '系统库/编程语言'},1
1830,perl-File-Slurp: 系统库/编程语言,{'perl-File-Slurp': '系统库/编程语言'},1
1831,perl-File-Temp: 系统库/编程语言,{'perl-File-Temp': '系统库/编程语言'},1
1832,perl-File-Which: 系统库/编程语言,{'perl-File-Which': '系统库/编程语言'},1
1833,perl-Filter: 系统库/编程语言,{'perl-Filter': '系统库/编程语言'},1
1834,perl-Filter-Simple: 系统库/编程语言,{'perl-Filter-Simple': '系统库/编程语言'},1
1835,perl-generators: 系统库/编程语言,{'perl-generators': '系统库/编程语言'},1
1836,perl-Getopt-Long: 系统库/编程语言,{'perl-Getopt-Long': '系统库/编程语言'},1
1837,perl-gettext: 系统库/编程语言,{'perl-Locale-gettext': '系统库/编程语言'},1
1838,perl-GSSAPI: 系统库/编程语言,{'perl-GSSAPI': '系统库/编程语言'},1
1839,perl-HTML-Parser: 系统库/编程语言,{'perl-HTML-Parser': '系统库/编程语言'},1
1840,perl-HTML-Tagset: 系统库/编程语言,{'perl-HTML-Tagset': '系统库/编程语言'},1
1841,perl-HTML-Tree: 系统库/编程语言,{'perl-HTML-Tree': '系统库/编程语言'},1
1842,perl-HTTP-Cookies: 系统库/编程语言,{'perl-HTTP-Cookies': '系统库/编程语言'},1
1843,perl-HTTP-Daemon: 系统库/编程语言,{'perl-HTTP-Daemon': '系统库/编程语言'},1
1844,perl-HTTP-Date: 系统库/编程语言,{'perl-HTTP-Date': '系统库/编程语言'},1
1845,perl-HTTP-Message: 系统库/编程语言,{'perl-HTTP-Message': '系统库/编程语言'},1
1846,perl-HTTP-Negotiate: 系统库/编程语言,{'perl-HTTP-Negotiate': '系统库/编程语言'},1
1847,perl-HTTP-Tiny: 系统库/编程语言,{'perl-HTTP-Tiny': '系统库/编程语言'},1
1848,perl-Importer: 系统库/编程语言,{'perl-Importer': '系统库/编程语言'},1
1849,perl-Import-Into: 系统库/编程语言,{'perl-Import-Into': '系统库/编程语言'},1
1850,perl-inc-latest: 系统库/编程语言,{'perl-inc-latest': '系统库/编程语言'},1
1851,perl-IO-All: 系统库/编程语言,{'perl-IO-All': '系统库/编程语言'},1
1852,perl-IO-Compress: 系统库/编程语言,{'perl-IO-Compress': '系统库/编程语言'},1
1853,perl-IO-Compress-Lzma: 系统库/编程语言,{'perl-IO-Compress-Lzma': '系统库/编程语言'},1
1854,perl-IO-HTML: 系统库/编程语言,{'perl-IO-HTML': '系统库/编程语言'},1
1855,perl-IO-Multiplex: 系统库/编程语言,{'perl-IO-Multiplex': '系统库/编程语言'},1
1856,perl-IO-Socket-INET6: 系统库/编程语言,{'perl-IO-Socket-INET6': '系统库/编程语言'},1
1857,perl-IO-Socket-IP: 系统库/编程语言,{'perl-IO-Socket-IP': '系统库/编程语言'},1
1858,perl-IO-Socket-SSL: 系统库/编程语言,{'perl-IO-Socket-SSL': '系统库/编程语言'},1
1859,perl-IO-String: 系统库/编程语言,{'perl-IO-String': '系统库/编程语言'},1
1860,perl-IO-stringy: 系统库/编程语言,{'perl-IO-stringy': '系统库/编程语言'},1
1861,perl-IO-Tty: 系统库/编程语言,{'perl-IO-Tty': '系统库/编程语言'},1
1862,perl-IPC-Cmd: 系统库/编程语言,{'perl-IPC-Cmd': '系统库/编程语言'},1
